country,name,lat,lng
AL,Valbonë,42.45139,19.89167
AL,Selenicë,40.53056,19.63583
AL,Samaticë,40.80591,19.7516
AL,Ruzhdie,40.67083,19.69833
AL,Rubik,41.77444,19.78611
AL,Rrogozhinë,41.07639,19.66528
AL,Rrëshen,41.7675,19.87556
AL,Rrashbull,41.32278,19.51028
AL,Rrasa e Sipërme,40.96778,19.82111
AL,Rrapë,42.04444,19.97056
AL,Roskovec,40.7375,19.70222
AL,Remas,40.88639,19.51139
AL,Qerret,42.05306,19.83722
AL,Qelëz,42.08972,19.895
AL,Pukë,42.04444,19.89972
AL,Progonat,40.21333,19.94472
AL,Prezë,41.42722,19.67278
AL,Poshnjë,40.78028,19.84417
AL,Portëz,40.69917,19.57444
AL,Pobrat,40.76713,19.78608
AL,Peza e Madhe,41.2175,19.69611
AL,Petrelë,41.25306,19.85306
AL,Përparim,41.05,19.79917
AL,Perondi,40.77889,19.92306
AL,Peqin,41.04611,19.75111
AL,Patos Fshat,40.64278,19.65083
AL,Patos,40.68333,19.61944
AL,Paskuqan,41.35389,19.80667
AL,Papër,41.05167,19.96083
AL,Pajovë,41.05472,19.8375
AL,Otllak,40.74389,19.93528
AL,Orikum,40.32528,19.47139
AL,Novoselë,40.625,19.46694
AL,Nikël,41.44417,19.74833
AL,Nicaj-Shosh,42.24444,19.75806
AL,Ngraçan,40.64444,19.7925
AL,Ndroq,41.26389,19.65583
AL,Moravë,40.75972,19.90417
AL,Milot,41.68389,19.71556
AL,Memaliaj,40.35167,19.98028
AL,Mbrostar-Urë,40.75361,19.57944
AL,Manzë,41.42861,19.59306
AL,Mamurras,41.5775,19.69222
AL,Maminas,41.37917,19.6075
AL,Magjatë,40.79167,19.92889
AL,Luzi i Vogël,41.1275,19.57389
AL,Lushnjë,40.94194,19.705
AL,Luftinjë,40.44278,19.95444
AL,Libofshë,40.83444,19.55222
AL,Lezhë,41.78361,19.64361
AL,Levan,40.67611,19.48972
AL,Lekbibaj,42.29472,19.93167
AL,Lekaj,41.11444,19.60972
AL,Lapardha Një,40.75472,19.94806
AL,Laç,41.63556,19.71306
AL,Kutë,40.47333,19.76639
AL,Kutalli,40.78389,19.78667
AL,Kurjan,40.7175,19.74556
AL,Kuman,40.72667,19.68667
AL,Kuçovë,40.80028,19.91667
AL,Kuç,42.03972,19.52528
AL,Kryevidh,41.10056,19.5275
AL,Krutja e Poshtme,40.87194,19.68083
AL,Krujë,41.50917,19.79278
AL,Krrabë,41.21556,19.97139
AL,Krahës,40.43861,19.84444
AL,Kozarë,40.83083,19.90056
AL,Kotë,40.38944,19.60222
AL,Koplik,42.21361,19.43639
AL,Kombësi,41.58167,19.98556
AL,Kolonjë,40.82417,19.60389
AL,Kolç,41.78667,19.67611
AL,Kavajë,41.18556,19.55694
AL,Katundi i Ri,41.40306,19.51806
AL,Kastrat,42.3525,19.48917
AL,Kashar,41.34972,19.71028
AL,Karinë,41.06306,19.71611
AL,Karbunara e Vogël,40.92194,19.71778
AL,Kamëz,41.38167,19.76028
AL,Kallmeti i Madh,41.84889,19.68694
AL,Kallmet,41.41806,19.82139
AL,Kalenjë,40.59,19.77833
AL,Kajan,40.91417,19.88944
AL,Kaçinar,41.89333,19.89861
AL,Ishëm,41.54528,19.6
AL,Hysgjokaj,40.97167,19.78972
AL,Hot,42.36194,19.44417
AL,Himarë,40.10167,19.74472
AL,Helmas,41.18028,19.60694
AL,Hekal,40.56194,19.73583
AL,Havaleas,40.82028,19.89694
AL,Hasan,41.48278,19.69972
AL,Hajmel,41.95306,19.63778
AL,Gurra e Vogël,41.53611,19.99083
AL,Guri i Zi,42.045,19.57472
AL,Gruemirë,42.15917,19.51889
AL,Greshicë,40.55194,19.77833
AL,Grekan,40.92944,19.9475
AL,Gradishtë,40.88806,19.58583
AL,Gracen,41.15194,19.96361
AL,Grabjan,40.95306,19.58083
AL,Gosë e Madhe,41.09056,19.62472
AL,Çlirim,40.80951,19.78419
AL,Goraj,40.81194,19.9475
AL,Golem,40.96778,19.68528
AL,Gjoçaj,41.02556,19.72389
AL,Gjepalaj,41.33306,19.57806
AL,"Gjadër, Dajc",41.88,19.59139
AL,Gegë,40.83694,19.92611
AL,Fushëkuqe,41.65028,19.62
AL,Fushë-Krujë,41.47833,19.71778
AL,Fratar,40.5,19.81667
AL,Frakulla e Madhe,40.65583,19.5025
AL,Fier-Shegan,40.86722,19.78528
AL,Fier-Çifçi,40.71667,19.56667
AL,Fier,40.72389,19.55611
AL,Farka e Madhe,41.30556,19.86694
AL,Dushnik,40.73194,19.95278
AL,Durrës,41.32355,19.45469
AL,Duhanas,40.72111,19.99333
AL,Drenovicë,40.79183,19.7685
AL,Drenovë,40.60056,19.70083
AL,Divjakë,40.99667,19.52944
AL,Dhërmi,40.15139,19.63889
AL,Dërmënas,40.74556,19.49389
AL,Vau i Dejës,42.01,19.62472
AL,Dajt,41.39361,19.91583
AL,Dajç,41.99167,19.41056
AL,Dajç,41.91556,19.60444
AL,Cukalat,40.73028,19.79056
AL,Cudhi Zall,41.50944,19.84583
AL,Cërrik,41.03167,19.97583
AL,Cakran,40.60333,19.62611
AL,Bushat,42.11944,19.89972
AL,Bubullimë,40.81806,19.64083
AL,Bubq,41.47417,19.65167
AL,Brataj,40.26778,19.66917
AL,Bërzhitë,41.24528,19.90111
AL,Bërxull,41.38,19.6875
AL,Bërdica e Madhe,42.01528,19.48167
AL,Berat,40.70583,19.95222
AL,Belsh,40.975,19.88194
AL,Baz,41.63194,19.92917
AL,Ballsh,40.59889,19.73472
AL,Ballagat,40.99528,19.76528
AL,Baldushk,41.21389,19.79694
AL,Armen,40.53639,19.59611
AL,Aranitas,40.59444,19.80667
AL,Allkaj,40.8575,19.75528
AL,Allambres,40.7025,19.8025
AL,Golem,41.24583,19.53472
AL,Balldreni i Ri,41.81917,19.64028
AL,Aliaj,42.25667,19.4275
AL,Grudë-Fushë,42.16222,19.49667
AL,Kodër-Vorë,41.38306,19.66028
AL,Fierzë,40.92056,19.84694
AL,Lapardha Dy,40.7625,19.96139
AL,Dushk,40.72667,19.75722
AL,Selitë,40.5475,19.84806
AL,Vllahinë,40.45694,19.64361
AL,Bajram Curri,42.35734,20.07679
AL,Lumas,40.8182,19.99378
AL,Qendër Skrapar,40.5082,20.23419
AM,Zaritap,39.63892,45.51111
AM,Zangakatun,39.82233,45.04169
AM,Goravan,39.90539,44.73131
AM,Yeghegnavan,39.83893,44.61951
AM,Yeghegnadzor,39.76389,45.33239
AM,Vostan,39.96515,44.55937
AM,Vosketap,39.88114,44.64917
AM,Vernashen,39.79236,45.36389
AM,Verishen,39.53117,46.31829
AM,Vedi,39.91388,44.7251
AM,Vayk,39.69026,45.46919
AM,Tegh,39.55826,46.48054
AM,Vanashen,39.90008,44.6889
AM,Surenavan,39.79449,44.77508
AM,Sisian,39.52101,46.03581
AM,Sisavan,39.90802,44.66721
AM,Shinuhayr,39.4367,46.31787
AM,Lusarat,39.87403,44.58678
AM,Shahumyan,39.94171,44.57233
AM,Shatin,39.83612,45.30292
AM,Shaki,39.56499,45.99861
AM,Rind,39.76111,45.17792
AM,Noyakert,39.83069,44.66949
AM,Nor Kyank,39.902,44.63
AM,Mrgavan,39.97251,44.53565
AM,Meghri,38.90292,46.24458
AM,Malishka,39.73787,45.39058
AM,Kornidzor,39.54763,46.53046
AM,Pokr Vedi,39.90289,44.6029
AM,Khndzoresk,39.51325,46.43141
AM,Karahunj,39.47383,46.35963
AM,Kapan,39.20755,46.40576
AM,Kaghtsrashen,39.98053,44.62512
AM,Kajaran,39.15091,46.15673
AM,Jermuk,39.84168,45.66949
AM,Goris,39.51111,46.34168
AM,Gladzor,39.7807,45.34729
AM,Getap,39.76392,45.30829
AM,Yelpin,39.80832,45.10985
AM,Dalar,39.97539,44.52784
AM,Burastan,39.99157,44.49681
AM,Akner,39.53491,46.30732
AM,Brnakot,39.49742,45.97241
AM,Berkanush,39.97729,44.52127
AM,Baghramyan,39.98053,44.51392
AM,Azatavan,39.98608,44.50568
AM,Aygezard,39.95436,44.60229
AM,Aygepat,39.95565,44.59181
AM,Aygavan,39.87327,44.66984
AM,Avshar,39.85388,44.68016
AM,Artashat,39.95484,44.54874
AM,Armash,39.76672,44.8111
AM,Areni,39.71668,45.18329
AM,Ararat,39.85494,44.6947
AM,Ararat village,39.83166,44.70489
AM,Angeghakot,39.56952,45.94452
AM,Aghavnadzor,39.78197,45.22708
AM,Agarakadzor,39.73608,45.35553
AM,Agarak,38.86506,46.19463
AM,Arpi,39.73889,45.26672
AM,Aralez,39.90005,44.65086
AM,Urtsadzor,39.91949,44.82507
AM,Karmirgyugh,40.33103,45.14598
AM,Horom,40.65973,43.89032
AM,Margara,40.03332,44.18048
AM,Zovaber,40.56671,44.79028
AM,Zorak,40.09168,44.39447
AM,Zolakar,40.12512,45.38068
AM,Sotk,40.20007,45.86951
AM,Zar,40.25848,44.73328
AM,Yerevan,40.18111,44.51361
AM,Yerazgavors,40.70288,43.77649
AM,Yeraskhahun,40.07233,44.21948
AM,Yeranos,40.20428,45.19209
AM,Yeghegnut,40.08893,44.16669
AM,Vagharshapat,40.16557,44.29462
AM,Yeghvard,40.32507,44.48608
AM,Voskevaz,40.27508,44.30011
AM,Voskevan,41.12081,45.06381
AM,Voskehat,40.27789,44.27508
AM,Voskehask,40.76426,43.77474
AM,Verin Karmiraghbyur,40.88044,45.44159
AM,Verin Getashen,40.13068,45.25293
AM,Verin Dvin,40.02434,44.59038
AM,Verin Artashat,39.99731,44.58893
AM,Varser,40.55548,44.90832
AM,Vardenis,40.18329,45.73053
AM,Vardenik,40.13722,45.42914
AM,Vardanashen,40.05242,44.19014
AM,Vaghashen,40.13611,45.33069
AM,Vahagni,40.90698,44.60873
AM,Ushi,40.34729,44.37512
AM,Ujan,40.29671,44.205
AM,Ttujur,40.64644,45.31586
AM,Tumanyan,41.0019,44.6494
AM,Tsovinar,40.15959,45.46786
AM,Tsovazard,40.4751,45.05011
AM,Tsovak,40.18254,45.63286
AM,Tsovagyugh,40.63348,44.96112
AM,Tsakkar,40.17354,45.22201
AM,Tsaghkunk,40.57788,44.87793
AM,Tsaghkunk,40.18048,44.27228
AM,Tsaghkahovit,40.63428,44.22241
AM,Tsaghkaber,40.79849,44.10144
AM,Tsaghkadzor,40.53259,44.72025
AM,Tavush,40.91763,45.40528
AM,Tsovasar,40.1382,45.19096
AM,Tashir,41.12072,44.28462
AM,Tandzut,40.06952,44.07788
AM,Talin,40.39172,43.87793
AM,Getahovit,40.89523,45.1355
AM,Stepanavan,41.00995,44.38531
AM,Spitak,40.83221,44.26731
AM,Spandaryan,40.66105,44.01551
AM,Nubarashen,40.09075,44.5519
AM,Alashkert,40.10712,44.05108
AM,Solak,40.46252,44.70709
AM,Sis,40.05829,44.38892
AM,Shnogh,41.14693,44.84043
AM,Shirak,40.84042,43.91582
AM,Shenavan,40.48328,44.38348
AM,Shenavan,40.05548,43.93048
AM,Shahumyan,40.21393,44.30011
AM,Shamiram,40.27508,44.1001
AM,Sevkar,41.01599,45.14185
AM,Sevan,40.5473,44.94171
AM,Sarukhan,40.29169,45.13068
AM,Sarnaghbyur,40.52368,43.91248
AM,Sarigyugh,41.03531,45.14486
AM,Sarchapet,41.196,44.38432
AM,Saratak,40.6709,43.87231
AM,Saramej,40.77487,44.2222
AM,Saralanj,40.62116,44.02041
AM,Sarahart,40.87043,44.21407
AM,Geghakert,40.18516,44.24331
AM,Geghashen,40.22754,44.72464
AM,Ranchpar,40.02789,44.36951
AM,Ptghni,40.25681,44.58195
AM,Ptghunk,40.16388,44.36389
AM,Pshatavan,40.03888,44.06671
AM,Proshyan,40.24731,44.41949
AM,Pokr Mantash,40.64026,44.04666
AM,Zoravan,40.35553,44.52228
AM,Pemzashen,40.58612,43.94311
AM,Parpi,40.32231,44.31141
AM,Paravakar,40.98248,45.36696
AM,Parakar,40.16388,44.4057
AM,Panik,40.66388,43.97089
AM,Oshakan,40.26392,44.31671
AM,Sardarapat,40.13206,44.00969
AM,Ohanavan,40.3485,44.38717
AM,Odzun,41.05321,44.61341
AM,Noyemberyan,41.17244,44.99917
AM,Nor Kyank,40.65832,43.93189
AM,Nor Kharberd,40.09168,44.48053
AM,Nor Gyugh,40.26494,44.65471
AM,Nor Geghi,40.31668,44.57785
AM,Norashen,40.87683,45.45722
AM,Norashen,40.65722,44.07702
AM,Norashen,40.0013,44.59296
AM,Nor Armavir,40.08612,43.99451
AM,Noramarg,40.02228,44.42511
AM,Norakert,40.19733,44.3501
AM,Noratus,40.37793,45.18048
AM,Nor Hachn,40.30205,44.58362
AM,Nerkin Sasnashen,40.35553,43.9917
AM,Nerkin Getashen,40.14172,45.27087
AM,Nerkin Bazmaberd,40.33893,44.01392
AM,Artsvanist,40.14857,45.50874
AM,Navur,40.86695,45.34179
AM,Nalbandyan,40.0639,43.98889
AM,Shirakamut,40.85287,44.16366
AM,Basen,40.75767,43.99274
AM,Mughni,40.31198,44.36671
AM,Hovtamej,40.18249,44.25383
AM,Mrgastan,40.20007,44.27789
AM,Mrgashen,40.28607,44.54449
AM,Mrgashat,40.13068,44.08069
AM,Mrganush,40.02642,44.55953
AM,Movses,40.90534,45.48838
AM,Mkhchyan,40.02228,44.4917
AM,Mets Parni,40.83472,44.11108
AM,Mets Masrik,40.21948,45.76391
AM,Mets Mantash,40.64376,44.05653
AM,Metsavan,41.20156,44.22877
AM,Metsamor,40.07233,44.29169
AM,Merdzavan,40.1814,44.40033
AM,Melikgyugh,40.66545,44.35358
AM,Meghrashen,40.67017,43.95652
AM,Meghradzor,40.6068,44.64158
AM,Mayakovski,40.24419,44.6341
AM,Mastara,40.4471,43.8817
AM,Masis,40.06595,44.43669
AM,Martuni,40.13892,45.30548
AM,Marmarashen,40.05829,44.47229
AM,Marmashen,40.83486,43.7779
AM,Margahovit,40.73381,44.68474
AM,Maralik,40.57507,43.87231
AM,Mayisyan,40.84715,43.83938
AM,Madina,40.07637,45.25507
AM,Lusaghbyur,40.86137,44.03489
AM,Lusagyugh,40.08893,44.26947
AM,Lukashin,40.18726,44.0039
AM,Lichk,40.15933,45.23467
AM,Lernavan,40.7882,44.16024
AM,Lernapat,40.81538,44.39344
AM,Lernantsk,40.79532,44.27435
AM,Lernanist,40.46676,44.79249
AM,Lernakert,40.5625,43.9389
AM,Khoronk,40.13611,44.24731
AM,Lchashen,40.51947,44.93048
AM,Lchap,40.45569,45.07507
AM,Lanjaghbyur,40.26947,45.14447
AM,Kurtan,40.95719,44.55623
AM,Kuchak,40.51915,44.39119
AM,Koti,41.13243,45.1295
AM,Kotayk,40.27789,44.66388
AM,Kosh,40.29995,44.15252
AM,Koghb,41.18184,44.97608
AM,Vanadzor,40.80456,44.4939
AM,Hnaberd,40.63721,44.14058
AM,Khashtarak,40.93668,45.1821
AM,Khachpar,40.12512,44.4057
AM,Khachaghbyur,40.16808,45.69259
AM,Keti,40.87415,43.84822
AM,Katnaghbyur,40.38068,43.94733
AM,Katnajur,40.82323,44.14137
AM,Kasakh,40.53697,44.41046
AM,Karnut,40.7836,43.95695
AM,Karchaghbyur,40.17048,45.57785
AM,Karbi,40.33069,44.37793
AM,Karanlukh,40.10444,45.28972
AM,Karakert,40.24451,43.82233
AM,Karaberd,40.54309,43.83331
AM,Kaputan,40.32507,44.70007
AM,Kanakeravan,40.24739,44.53511
AM,Kanachut,40.0095,44.54531
AM,Kamo,40.82572,43.95071
AM,Gavar,40.35398,45.12386
AM,Kaghsi,40.47196,44.73744
AM,Kakavadzor,40.35406,44.05435
AM,Isahakyan,40.61564,43.72643
AM,Mayisyan,40.15701,44.09192
AM,Shahumyan,40.77482,44.54596
AM,Ijevan,40.87877,45.14851
AM,Hrazdan,40.5169,44.75591
AM,Armavir,40.15446,44.03815
AM,Hayanist,40.11995,44.37298
AM,Hatsik,40.17143,43.94993
AM,Haghartsin,40.77614,44.96847
AM,Gyumri,40.7942,43.84528
AM,Gyulagarak,40.96715,44.47144
AM,Kamaris,40.23694,44.69153
AM,Ghukasavan,40.12394,44.41556
AM,Gugark,40.8046,44.54025
AM,Tsiatsan,40.1861,44.26947
AM,Gosh,40.73053,45.00012
AM,Goght,40.1347,44.78332
AM,Gogaran,40.89255,44.19915
AM,Getazat,40.03844,44.56369
AM,Getashen,40.04449,43.94171
AM,Gargar,40.9577,44.44161
AM,Geghanist,40.68467,44.02333
AM,Geghanist,40.14587,44.43048
AM,Geghadzor,40.62731,44.17095
AM,Gegharkunik,40.25568,45.14728
AM,Geghamavan,40.5625,44.88892
AM,Garni,40.11931,44.73442
AM,Gagarin,40.54026,44.86962
AM,Fioletovo,40.72241,44.71769
AM,Dzoraghbyur,40.2004,44.63438
AM,Dzorakap,40.56811,43.88068
AM,Dzoragyugh,40.16817,45.1945
AM,Dzithankov,40.50848,43.82092
AM,Jrvezh,40.18889,44.62414
AM,Jrashen,40.79028,44.18664
AM,Jrashen,40.05275,44.51259
AM,Jrarat,40.73817,44.02776
AM,Jrarat,40.07214,44.27137
AM,Jrahovit,40.0473,44.4751
AM,Janfida,40.04449,44.02789
AM,Dvin,40.01984,44.58376
AM,Dsegh,40.9617,44.65003
AM,Doghs,40.22229,44.27228
AM,Dilijan,40.74037,44.86344
AM,Ddmashen,40.57013,44.81609
AM,Davtashen,40.21642,44.48088
AM,Darpas,40.83674,44.42494
AM,Darbnik,40.10828,44.37793
AM,Dalarik,40.22648,43.8719
AM,Chochkan,41.18118,44.83217
AM,Charentsavan,40.40289,44.64447
AM,Chambarak,40.59655,45.35498
AM,Bjni,40.45382,44.64841
AM,Byureghavan,40.31417,44.59333
AM,Byurakan,40.33894,44.27275
AM,Buzhakan,40.45569,44.51947
AM,Berdavan,41.20503,44.99967
AM,Berd,40.88135,45.38901
AM,Bazum,40.86763,44.43978
AM,Bazmaghbyur,40.3295,44.319
AM,Gandzak,40.32309,45.1103
AM,Byuravan,40.01604,44.51889
AM,Balahovit,40.25153,44.60828
AM,Bagratashen,41.24358,44.81737
AM,Azatan,40.71959,43.82727
AM,Haytagh,40.18048,44.23328
AM,Ayrum,41.18826,44.90404
AM,Haykavan,40.80312,43.75173
AM,Haykavan,40.08893,44.03888
AM,Aygestan,40.00293,44.55829
AM,Aygeshat,40.23608,44.28888
AM,Aygeshat,40.07507,44.0611
AM,Aknalich,40.14728,44.16669
AM,Aygehovit,40.97951,45.25033
AM,Aygedzor,40.83121,45.54483
AM,Avan,40.21436,44.57846
AM,Artimet,40.15008,44.26672
AM,Astghadzor,40.12231,45.35553
AM,Ashtarak,40.2991,44.36204
AM,Ashotsk,41.0377,43.85843
AM,Ashnak,40.33069,43.91669
AM,Arzni,40.2973,44.59869
AM,Arzakan,40.45007,44.60828
AM,Artik,40.61918,43.97207
AM,Arteni,40.2973,43.76672
AM,Artashar,40.11108,44.18329
AM,Hartagyugh,40.8346,44.04614
AM,Arshaluys,40.16949,44.21393
AM,Arinj,40.23356,44.58209
AM,Harich,40.60947,44.00308
AM,Argel,40.37116,44.59618
AM,Argavand,40.15289,44.4389
AM,Argavand,40.0611,44.09448
AM,Arevshat,40.65345,44.04419
AM,Arevshat,40.03963,44.54179
AM,Arevik,40.7417,43.9043
AM,Arevik,40.1001,44.09448
AM,Arevashogh,40.86039,44.27438
AM,Arevashat,40.13984,44.3744
AM,Arjut,40.86118,44.37587
AM,Archis,41.16351,44.87631
AM,Arbat,40.13892,44.40289
AM,Arazap,40.04169,44.14728
AM,Arapi,40.78276,43.80583
AM,Aramus,40.25095,44.66351
AM,Araks,40.05548,44.30292
AM,Aragyugh,40.40289,44.54449
AM,Aragats,40.48889,44.3529
AM,Aragatsavan,40.32121,43.66205
AM,Aragats,40.21948,44.23328
AM,Aparan,40.59323,44.3589
AM,Apaga,40.09729,44.25293
AM,Anushavan,40.65008,43.98053
AM,Amasia,40.08331,43.96668
AM,Amasia,40.95442,43.7872
AM,Alaverdi,41.09766,44.67316
AM,Alapars,40.4223,44.63348
AM,Akunk,40.26672,44.6861
AM,Akunk,40.16056,45.72707
AM,Akori,41.08976,44.6173
AM,Akhuryan,40.78003,43.90027
AM,Akhurik,40.74212,43.77674
AM,Haghtanak,41.2172,44.91376
AM,Akhtala,41.14952,44.78168
AM,Aghavnatun,40.2333,44.25295
AM,Aghavnadzor,40.57848,44.69948
AM,Aghdzk,40.3139,44.25568
AM,Tsaghkalanj,40.20007,44.23053
AM,Gandzakar,40.84291,45.16132
AM,Agarak,41.01072,44.46845
AM,Agarakavan,40.33069,44.07233
AM,Agarak,40.30191,44.27923
AM,Vardadzor,40.1875,45.19389
AM,Achajur,40.98781,45.14952
AM,Abovyan,40.27368,44.63348
AM,Abovyan,40.04851,44.54742
AM,Vardablur,40.97083,44.50889
AM,Bardzrashen,40.08533,44.57957
AM,Nshavan,40.02787,44.52565
AM,Norabats,40.10553,44.43329
AM,Azatamut,40.98847,45.2067
AM,Teghut,40.77851,44.93838
AM,Artsvaberd,40.83947,45.47033
AM,Lernagog,40.24011,43.87102
AM,Aruch,40.28749,44.07798
AM,Nor Yerznka,40.30011,44.38892
AM,Sasunik,40.25012,44.34448
AM,Zovuni,40.23307,44.51129
AM,Kasakh,40.23555,44.45162
AM,Baghramyan,40.19608,43.85409
AM,Myasnikyan,40.18048,43.91949
AM,Hushakert,40.08331,43.93048
AM,Lenughi,40.12512,43.96393
AM,Zartonk,40.10828,44.16388
AM,Metsamor,40.14447,44.1167
AM,Gay,40.08444,44.30528
AM,Baghramyan,40.19452,44.36951
AM,Musaler,40.1557,44.37793
AM,Darakert,40.10553,44.41388
AM,Dashtavan,40.1001,44.39172
AM,Nizami,40.09168,44.4057
AM,Ayntap,40.09659,44.4646
AM,Masis,39.99772,44.49349
AM,Geghhovit,40.10479,45.2855
AM,Taronik,40.13367,44.19957
AM,Aratashen,40.12824,44.22803
AM,Aknashen,40.09275,44.29157
AM,Haykashen,40.07233,44.30829
AM,Hovtashat,40.09729,44.34448
AM,Sayat-Nova,40.07507,44.40008
AM,Voskehat,40.14172,44.33069
AM,Griboyedov,40.11307,44.27169
AM,Amberd,40.24177,44.27128
AM,Aygek,40.1889,44.38611
AM,Nor Yedesia,40.22229,44.13348
AM,Nor Artamet,40.30046,44.55787
AM,Tairov,40.16078,44.43435
AM,Hovtashen,40.02508,44.45007
AM,Dimitrov,40.00848,44.4917
AM,Mrgavet,40.02789,44.48328
AM,Arevabuyr,40.03607,44.46948
AM,Nor Kyurin,40.07386,44.49731
AM,Getapnya,40.1381,44.42795
AM,Lanjazat,40.06102,44.57544
AM,Erebuni,40.13309,44.53009
AM,Nor Nork,40.19661,44.5669
AM,Nork-Marash,40.17417,44.54083
AM,Ajapnyak,40.19917,44.47056
AM,Lusakunk,40.1778,45.69137
AM,Kanaker-Zeytun,40.22,44.53833
AM,Narek,40.00041,44.66482
AM,Vanand,40.10307,43.81506
AM,Noravan,40.17244,44.02979
AM,Khanjyan,40.18742,43.97718
AM,Nor Kesaria,40.05941,43.90725
AM,Malatia-Sebastia,40.17396,44.4457
AM,Kentron,40.17806,44.51303
AM,Karin,40.25,44.33
AM,Shenik,40.213,43.77033
AM,Aygevan,40.14172,43.9751
AM,Araks,40.09729,43.95569
AM,Shengavit,40.1557,44.4779
AM,Nor Artagers,40.06952,44.00568
AM,Norapat,40.14172,44.03332
AM,Jrarbi,40.08738,44.23995
AM,Lernahovit,41.1619,44.36979
AM,Armavir,40.08298,44.05777
AM,Arabkir,40.20624,44.50365
AO,Saurimo,-9.66078,20.39155
AO,Lucapa,-8.41915,20.74466
AO,Dundo,-7.36643,20.81557
AO,Chitato,-7.3,20.73333
AO,Cassanguidi,-7.48367,21.30339
AO,Muconda,-10.59236,21.31805
AO,Mavinga,-15.79171,20.35763
AO,Lumeji,-11.55768,20.78096
AO,Lumbala,-14.10165,21.43531
AO,Luau,-10.70727,22.22466
AO,Léua,-11.65753,20.44772
AO,Jamba,-17.5,22.66667
AO,Cameia,-11.69055,20.83922
AO,Dala,-11.03333,20.2
AO,Cazombo,-11.89355,22.9024
AO,Cazaji,-11.06715,20.70148
AO,Camanongue,-11.4361,20.16459
AO,Nzagi,-8.38549,15.30126
AO,Uíge,-7.60874,15.06131
AO,Tombôco,-6.80517,13.33017
AO,Soyo,-6.1349,12.36894
AO,Songo,-7.35207,14.84629
AO,Sanza Pombo,-7.31473,16.0024
AO,Quibaxe,-8.50055,14.58589
AO,Puri,-7.69468,15.65416
AO,Ambrizette,-7.23116,12.8666
AO,Negage,-7.75938,15.2722
AO,N'dalatando,-9.29782,14.91162
AO,Mussende,-9.95,14.8
AO,Mbanza Kongo,-6.26667,14.23833
AO,Maquela do Zombo,-6.05716,15.10971
AO,Malanje,-9.54015,16.34096
AO,Lucala,-9.27268,15.25206
AO,Lubalo,-9.15445,19.28136
AO,Luanda,-8.83682,13.23432
AO,Cunda diá Baze,-8.90769,17.05339
AO,Golungo Alto,-9.13333,14.76667
AO,Dondo,-9.68456,14.42788
AO,Dondo,-9.05,15.31667
AO,Damba,-6.67868,15.13128
AO,Cuímba,-6.12085,14.62086
AO,Cuilo,-8.23619,19.52566
AO,Cuango-Luzamba,-9.14583,18.04453
AO,Cazombo,-8.73204,15.37124
AO,Caxito,-8.57848,13.66425
AO,Cangandala,-9.78333,16.43333
AO,Camabatela,-8.18812,15.37495
AO,Calandula,-9.08981,15.95382
AO,Cacuso,-9.42102,15.74668
AO,Cacongo,-5.23333,12.13333
AO,Cabinda,-5.56198,12.19476
AO,Buco Zau,-4.76667,12.55
AO,Belize,-4.65,12.76667
AO,Barra do Dande,-8.47175,13.37011
AO,Banza Damba,-6.88831,15.01522
AO,Bailundo,-9.57499,15.99442
AO,Ambriz,-7.86232,13.11935
AO,Gama,-8.5675,13.47639
AO,Buco,-9.55833,16.14639
AO,Xangongo,-16.7444,14.97494
AO,Alto Hama,-12.23333,15.55
AO,Uacu Cungo,-11.35669,15.11719
AO,Virei,-15.727,12.94961
AO,Ucuma,-12.96121,15.05958
AO,Ucu Seles,-11.41237,14.30663
AO,Tômbua,-15.80394,11.84485
AO,Sumbe,-11.20605,13.84371
AO,Quipungo,-14.81909,14.53504
AO,Quilenda,-11.46667,14.13333
AO,Quibala,-10.73366,14.97995
AO,Porto Amboim,-10.73251,13.76844
AO,Ondjiva,-17.06667,15.73333
AO,Nharêa,-11.47512,16.96496
AO,Mossamedes,-15.19611,12.15222
AO,Mungo,-11.83268,16.23613
AO,Menongue,-14.6585,17.69099
AO,Matala,-14.73272,15.03479
AO,Luquembo,-10.73912,17.71766
AO,Luena,-11.78333,19.91667
AO,Lubango,-14.91717,13.4925
AO,Longonjo,-12.90795,15.24845
AO,Londuimbali,-12.23712,15.31697
AO,Lobito,-12.3644,13.53601
AO,Cuíto,-12.38333,16.93333
AO,Catchiungo,-12.56598,16.22589
AO,Huambo,-12.77611,15.73917
AO,Ganda,-13.01592,14.63502
AO,Gabela,-10.85147,14.37993
AO,Ecunna,-12.67889,15.50556
AO,Ebo,-11.05,14.71667
AO,Dombe Grande,-12.95167,13.1025
AO,Dala,-13.78333,16.71667
AO,Cunhinga,-12.23333,16.78333
AO,Cuemba,-12.15,18.08333
AO,Cuchi,-14.64978,16.89929
AO,Cubal,-13.03865,14.2455
AO,Conda,-11.10862,14.33621
AO,Chongoroi,-13.57418,13.94062
AO,Chitembo,-13.55,16.63333
AO,Chissamba,-12.16667,17.33333
AO,Chipindo,-13.81419,15.79041
AO,Chinguar,-12.55708,16.33805
AO,Chicomba,-14.13333,14.91667
AO,Chibia,-15.18315,13.69909
AO,Cela,-11.42173,15.12345
AO,Catumbela,-12.43002,13.54677
AO,Catabola,-12.15,17.28333
AO,Capunda,-11.13333,14.46667
AO,Camucuio,-14.11667,13.25
